3,195,4.861899
24,121,4.323784
25,168,4.079524
35,1,3.7483504
53,405,3.841273
69,405,3.0208864
77,257,4.11752
79,121,3.870305
93,210,4.2949157
110,222,2.3367267
127,210,4.271837
135,151,2.3313572
147,257,4.753285
159,168,4.0539293
166,168,4.053512
173,121,2.0805764
174,257,4.118684
187,405,3.08373
193,151,2.9034977
195,405,3.9004922
202,151,2.9788945
210,405,3.870049
221,1,3.841167
229,151,4.5668902
229,222,4.301716
229,1,3.621024
241,257,3.2295694
258,195,4.2782826
306,121,2.5021343
335,121,3.4097493
351,121,4.3004923
373,405,3.8900282
381,257,4.0632343
404,151,3.6179862
414,210,4.0325146
437,405,4.2383604
471,210,4.3290396
475,210,4.362156
486,210,4.344054
487,151,3.7187572
496,405,3.4867399
502,237,3.8887346
509,405,3.0
546,210,4.501996
574,237,4.0
576,121,4.5808525
576,405,2.764255
578,117,4.3477426
589,117,4.0609016
590,257,3.9102895
590,405,3.3432803
591,257,3.4513757
609,405,4.2797956
629,121,3.187543
635,405,3.0
646,405,3.5387318
651,405,3.2524536
657,222,4.365508
661,257,4.376238
673,405,4.4458823
673,121,4.357873
676,121,3.8955193
676,405,3.3106003
680,405,3.884806
681,405,3.5644855
681,121,2.3869133
691,257,3.2634108
703,405,2.9690082
707,257,3.4749885
724,151,3.665178
729,195,4.408227
754,210,4.8085046
784,257,3.7934585
808,257,4.7571254
809,121,4.2146606
809,405,3.464326
813,405,3.0
819,151,3.6799812
842,405,3.3752701
846,405,3.258194
860,79,3.4735777
928,151,4.0240297
939,172,4.515234
