1,288,3.6177652
2,56,4.916863
3,56,5.0
3,100,4.7795115
3,173,4.7509885
3,127,4.7493386
3,286,4.6640434
4,100,5.0
4,56,5.0
4,174,5.0
4,1,4.1666665
4,168,4.0116773
5,56,4.67721
5,237,4.5
6,222,3.7273502
7,1,4.0382156
8,288,4.6615787
8,237,3.6726255
9,174,4.746179
9,168,4.492358
9,173,4.253821
9,98,4.119577
9,127,3.507297
11,7,4.7701073
11,181,4.576631
11,151,4.2701073
11,294,3.252586
11,269,3.0
12,181,4.501557
12,1,4.332834
12,117,4.0801396
12,173,3.744251
12,286,3.605768
14,300,4.4965577
14,294,4.030379
15,98,4.3786526
15,168,4.245038
15,56,3.9801514
15,117,3.7431452
15,100,3.7351136
17,56,4.725777
17,174,4.5896473
17,173,4.509228
17,127,4.500982
19,56,5.0
19,7,4.6704574
19,174,4.5001984
19,405,4.5001984
19,172,4.5001984
20,269,4.0
20,286,3.6544783
21,181,4.415836
21,174,4.2512565
21,237,4.2512565
21,172,4.0
21,210,3.4876566
22,7,4.652842
22,237,4.250166
23,117,5.0
23,121,3.9686217
24,168,5.0
24,174,4.8367777
25,405,4.3334355
25,100,3.8561347
26,174,3.809839
26,172,2.490524
27,168,4.63424
27,258,4.0
27,195,4.0
27,173,3.8020566
27,1,3.735778
28,172,4.3500366
28,237,4.3040633
28,181,3.6451802
28,168,3.4169004
28,257,3.350969
29,7,4.760729
29,181,4.5530667
29,127,4.508126
29,151,4.340801
30,127,4.658983
30,1,4.545834
30,79,4.52905
30,195,4.3967876
30,210,4.264525
32,173,4.8432126
33,168,4.9439893
33,127,4.666711
33,181,4.4980087
33,117,3.7531102
33,210,3.498009
34,127,5.0
34,1,4.5881386
34,151,4.417638
34,300,4.328201
35,172,5.0
35,195,4.7513533
35,288,3.2513535
35,294,3.0
36,173,5.0
36,100,4.8333335
36,195,4.833333
36,127,4.6666665
36,56,4.5833335
37,181,4.664121
37,300,4.187984
37,237,3.5220377
37,269,3.317745
