24,405,3.063653
28,210,4.3110704
116,121,3.6742315
149,195,4.8562164
195,257,2.9669852
224,210,4.3960996
232,405,3.0
376,405,3.625861
392,151,4.366901
397,405,4.045205
412,405,4.492603
420,151,3.2091317
446,405,3.7949626
452,405,4.543642
463,405,4.279764
482,210,4.3950696
527,151,3.4000463
529,121,3.243917
553,405,2.7975733
578,151,3.826736
589,210,4.328106
610,121,3.8866525
750,222,4.437787
750,1,3.4146805
784,151,2.6983628
813,210,4.0077996
836,405,4.5488496
879,195,4.850749
929,405,3.942267
