1,294,2.0378742
2,98,4.6218233
2,173,3.9877794
2,222,3.7408347
3,98,4.6848407
3,269,4.5767546
3,7,4.5036044
3,1,4.25269
3,237,4.0
4,173,4.923284
4,195,4.8918295
4,79,4.632635
4,117,3.759017
4,7,3.7341487
5,127,4.422942
5,195,4.3123417
5,117,4.2534184
6,181,4.251795
9,269,4.461412
9,121,4.120713
9,56,4.01418
9,117,4.0
9,1,4.0
10,79,4.767832
12,79,4.4170556
12,257,4.0
12,7,3.9059489
13,151,4.0
13,257,3.2270088
14,405,3.8467035
15,173,4.4395595
15,174,4.0256996
15,195,3.9802203
15,151,2.5158637
16,222,4.277866
16,257,4.170018
16,121,4.166979
18,173,4.291976
18,7,4.0
19,195,4.750288
19,269,4.5118375
19,237,4.122654
19,300,3.323972
19,222,3.0872614
20,56,4.0809116
20,222,4.016672
20,237,4.0
21,79,4.5107694
21,405,4.258198
21,117,4.0
21,151,3.7553847
22,151,4.7013154
22,1,2.516129
23,237,3.7499785
24,269,4.166735
25,172,4.8519297
27,210,4.1298056
27,237,4.0
27,174,3.8383236
27,79,3.8383236
27,294,2.9409173
28,1,4.0606875
28,151,3.0210984
29,56,4.665011
29,1,4.540312
29,257,4.4055305
29,405,4.129575
30,100,4.8953657
30,237,4.1037436
30,121,3.4951725
33,172,4.7540197
33,222,4.16601
33,79,4.0
33,1,3.692655
33,405,3.0
34,173,5.0
34,98,4.625554
34,210,4.2538824
34,269,3.497784
35,98,4.7308955
35,173,4.500464
35,257,4.500464
35,174,4.394086
35,237,4.0
36,257,5.0
36,172,5.0
36,98,4.7910523
36,7,4.4056063
36,237,3.6843631
37,168,4.018986
38,300,4.1830063
39,210,5.0
39,1,4.664825
39,117,4.610349
39,56,4.546031
39,151,3.0
40,173,4.874789
40,257,4.7469277
40,121,4.2501945
40,288,4.1663857
40,237,4.1663857
41,79,4.121956
41,172,4.0
41,237,4.0
41,151,3.9877217
41,257,3.337507
42,7,4.6934395
42,100,3.62311
45,79,4.498774
45,222,3.4451334
46,173,5.0
46,117,4.1709166
46,121,3.0043025
46,405,3.0
47,1,4.4188375
47,98,4.293025
48,79,5.0
48,222,4.6314406
48,168,4.4222655
48,1,4.006474
49,405,3.534385
49,210,3.4774728
50,173,4.7449446
50,222,4.5101113
50,7,4.5006313
50,237,4.266558
50,269,4.162268
51,151,4.2036796
52,173,4.7828007
52,172,4.673717
52,98,4.4592743
53,79,4.0
53,210,4.0
53,269,3.4518712
53,222,3.0270045
54,98,4.504465
55,172,4.5676675
55,173,4.249889
55,98,4.237235
55,237,4.168538
56,257,4.212521
57,174,4.4728146
58,117,2.9690824
59,257,4.017743
59,222,3.9768207
59,117,3.517492
61,168,4.959799
61,173,4.7598367
61,172,4.50035
63,173,5.0
63,127,4.838463
63,172,4.17264
63,98,3.6221864
64,257,3.8458066
64,117,2.0340376
65,127,4.83305
65,174,4.7634664
65,257,4.492244
65,79,4.3831096
65,195,4.34877
66,195,5.0
66,210,4.75224
66,222,3.487155
67,56,4.6003056
67,98,4.5830574
67,168,4.539665
67,210,4.2041016
67,172,3.5138357
68,222,3.951072
68,195,3.5887868
70,195,5.0
70,237,4.127201
71,405,4.115424
71,173,4.1033726
71,237,4.0
71,210,3.8501635
72,168,5.0
73,195,4.833458
73,98,4.331378
73,174,4.1765795
73,222,4.081889
73,168,3.9220443
74,181,4.6106553
74,151,4.2470503
74,127,4.079677
74,405,3.731757
74,222,3.6280255
75,181,4.2467856
75,210,4.1684237
76,127,4.50764
76,237,4.087436
77,237,4.628772
77,151,4.622156
77,117,3.745226
78,222,4.471232
78,173,4.383835
78,210,4.2479463
78,1,4.2479463
78,172,4.21027
79,195,4.0
80,195,4.5293927
80,117,4.4768653
80,1,4.3174267
80,222,3.6512434
81,172,4.4918895
81,195,4.4100633
82,210,3.4843776
83,195,5.0
83,172,4.4742703
83,222,4.104389
83,257,4.0
83,7,3.7384439
84,181,4.3740883
84,210,3.7531278
85,151,3.6892676
86,222,4.690743
86,172,4.6735306
86,195,4.528161
86,151,4.36727
87,168,5.0
87,151,4.8736053
88,1,4.5209484
88,172,4.5061836
88,195,4.4938164
88,257,4.4938164
88,237,4.027779
89,168,4.916849
89,172,4.744334
89,98,4.660886
89,195,4.632114
89,79,4.625665
90,257,4.378513
90,7,4.114543
91,117,4.506151
91,100,4.5024624
91,1,4.3306994
91,405,4.012303
93,172,4.679096
93,257,3.1600459
93,405,3.1333401
93,294,3.0
94,237,4.249902
96,151,4.4874053
96,405,4.0183544
97,210,4.6365695
97,117,4.2543936
97,56,4.0673904
98,222,4.0882897
98,300,3.503786
98,294,2.938276
99,222,3.1280715
99,151,2.873244
99,257,2.3492975
