1,288,3.5228298
2,56,4.943496
3,100,5.0
3,56,4.944545
3,127,4.749879
3,173,4.7490816
3,172,4.56227
4,100,4.665996
4,168,3.9975646
4,1,3.4998417
4,56,3.3751187
4,151,3.3412519
5,56,4.7479444
5,237,4.2479444
6,222,3.7153478
6,172,3.3585856
6,121,3.2159991
7,222,4.3712177
7,1,4.107807
8,288,4.669181
8,117,4.126601
8,237,4.020341
9,172,4.796976
9,98,4.417724
9,151,4.241781
9,127,3.9778626
9,405,3.0880163
10,173,4.4973826
10,181,3.4929185
11,195,4.5429707
11,7,4.2587533
11,151,3.9706013
11,269,3.4540646
11,294,2.9930034
12,173,4.5489106
12,181,4.520169
12,151,3.8777208
12,286,3.638022
14,300,4.0
14,294,2.6698818
15,98,4.875792
15,210,4.71409
15,56,4.245741
15,100,3.9962053
15,117,3.5028393
17,172,5.0
17,195,5.0
17,174,4.914179
17,127,4.6714263
17,56,4.6607084
18,257,4.0
19,56,4.9451165
19,174,4.875116
19,172,4.8703957
19,405,4.6617665
19,7,4.6181536
20,79,4.8694196
20,286,4.6762953
20,173,4.660513
20,269,3.8841088
21,181,4.4227204
21,174,4.2562156
21,237,4.2105584
21,172,4.0
21,210,3.4841967
22,7,4.749795
22,237,4.499189
23,117,5.0
23,121,5.0
24,174,5.0
25,100,4.5125465
25,405,3.8476012
26,174,3.8005862
26,172,2.493852
27,168,4.6380973
27,173,4.5090322
27,1,4.2488728
27,172,3.993457
27,258,3.838693
28,172,4.827846
28,237,4.175482
28,181,3.8717225
28,168,3.6128404
28,257,2.9079878
29,7,4.7371244
29,181,4.55132
29,168,4.5461903
29,127,4.506781
29,195,4.448007
30,127,4.43449
30,1,4.137749
30,151,4.0
30,210,3.7241905
30,222,2.516647
32,173,5.0
32,195,4.745395
32,210,4.689984
32,174,4.4398456
32,79,4.2478576
33,168,4.9587617
33,127,4.957213
33,210,4.492859
34,127,4.5078216
34,151,4.4810915
34,300,4.328088
34,1,3.9188106
34,168,3.7977505
35,172,4.876339
35,195,4.6227875
35,168,4.4580975
35,288,3.002746
35,294,2.2520595
36,79,5.0
