2,121,4.12211
2,405,3.8962173
11,210,4.5062
12,121,3.1036358
20,257,3.0569499
21,257,4.210594
33,151,4.4943
34,172,4.5823913
34,121,4.2126155
34,257,4.0703244
34,195,4.0018425
35,121,3.028377
39,121,4.5704145
46,195,4.7263627
50,151,4.0
72,257,2.8622336
76,257,4.7113495
76,117,4.3761873
80,405,3.5022576
84,172,4.3044744
86,168,4.2905226
86,405,3.7816806
93,117,4.876064
96,210,4.1975007
98,405,3.7717779
110,168,3.7815146
123,222,4.071439
127,151,3.2099414
135,257,3.100515
144,168,4.49923
147,117,4.371541
149,151,4.595618
152,222,3.2993667
154,195,4.7655277
154,151,3.0770204
157,172,4.325937
159,151,2.6874416
165,117,4.384883
165,257,2.7236102
168,168,4.4907737
187,121,4.3901124
188,168,4.69911
189,257,3.751351
195,121,3.7434895
201,151,2.9090014
202,210,4.4300914
202,79,4.005806
205,121,4.157886
206,121,4.6091995
211,121,4.6446514
224,117,4.1235785
226,257,3.3905559
233,222,4.0657563
235,222,4.0592456
240,7,4.1551456
258,151,4.04628
258,405,3.6278806
258,121,2.7672842
278,7,4.2244015
289,79,4.030782
291,257,4.743117
302,121,2.4342477
304,151,4.104257
309,151,4.3608413
310,151,4.117021
314,222,3.1547697
315,117,3.5440497
329,222,4.0
329,121,3.7546563
331,172,4.295082
335,1,3.8007128
339,405,3.8193252
350,405,3.0
355,257,4.2195144
357,210,4.530103
366,121,2.8677797
371,168,4.3992276
372,168,3.950705
378,168,4.1139402
390,117,4.533118
395,117,3.994488
395,405,3.9859052
403,172,4.5559387
404,257,3.8156173
415,405,3.0413978
420,195,3.3427424
426,405,3.7542827
433,257,3.5854273
433,405,3.0
440,210,4.872715
452,257,2.8545427
460,79,4.504158
467,121,4.753865
473,121,3.3718166
475,117,4.1261387
478,405,3.7614207
485,237,4.0
487,168,4.498663
488,151,4.121102
502,222,4.7318034
502,1,2.9688215
508,257,4.133066
509,210,4.0633063
522,117,3.8897338
526,257,4.3141994
527,257,4.122953
553,222,4.360231
555,79,4.436177
557,117,4.463357
567,151,2.8527296
570,405,4.279731
578,210,4.260756
582,210,4.1864543
586,168,4.4492145
586,151,3.9023216
590,121,2.1748126
595,117,3.4818091
596,257,3.5795581
607,195,4.985308
607,168,4.364854
612,168,3.5803516
615,79,4.1784353
617,405,3.3594322
618,405,3.3060431
626,121,3.7014751
633,257,3.1185994
636,195,4.7974753
645,151,3.1013327
646,121,4.156574
649,405,3.4912148
651,121,4.279382
657,181,4.4583263
668,151,4.559868
675,195,4.7282763
675,151,4.512115
687,210,3.8364072
697,405,3.8839164
704,121,4.0
704,405,3.9422164
710,121,4.573469
710,405,4.2521224
718,237,3.5004492
725,195,4.604946
728,257,3.4648561
742,168,3.9934263
747,151,4.1721783
747,405,3.0
750,151,4.3952827
752,405,3.5541139
753,405,3.4352837
760,405,4.1096716
760,168,4.0877004
761,172,4.0455627
763,405,3.588711
777,405,4.0974836
787,405,4.1016045
789,168,3.134114
802,257,3.7876668
802,168,3.24705
811,195,3.961526
819,121,3.060647
820,237,3.2232585
824,210,4.4646173
828,405,3.0
829,405,3.0
841,172,4.8781
841,257,4.0878634
841,195,4.028374
846,257,3.533506
858,151,3.928203
859,210,4.6161523
861,151,4.2892036
861,257,3.7547882
861,405,3.610641
871,117,4.1481047
876,195,4.399114
876,257,2.753679
884,121,4.1972356
888,405,3.6008794
890,79,3.6605508
890,257,3.4919455
898,405,3.558662
902,210,3.8857644
905,79,3.9664595
905,257,3.612591
908,405,3.053068
915,405,4.2798653
924,257,3.4767764
925,222,2.6939542
935,172,4.548461
936,151,3.6071987
937,405,1.4973087
